LOC_NAME,SAMPLE_DATE,SAMPLEDATE,TASK_CODE,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,X_COORD,Y_COORD
W-037,10/13/2023,13 Oct 2023,2023-Q4-GW,Temperature,,23.78,23.78,degC,2024230.73,745407.39
W-075,10/13/2023,13 Oct 2023,2023-Q4-GW,Temperature,,24.27,24.27,degC,2024064.76,745317.23
W-001R,10/13/2023,13 Oct 2023,2023-Q4-GW,Temperature,,23.61,23.61,degC,2024255.52,745689.84
W-019B,10/16/2023,16 Oct 2023,2023-Q4-GW,Temperature,,17.52,17.52,degC,2022552.95,746172.68
W-041R,10/16/2023,16 Oct 2023,2023-Q4-GW,Temperature,,19.87,19.87,degC,2023252.59,745372.89
W-044,10/16/2023,16 Oct 2023,2023-Q4-GW,Temperature,,17.45,17.45,degC,2022950.11,745579.89
W-088,10/16/2023,16 Oct 2023,2023-Q4-GW,Temperature,,19.38,19.38,degC,2022883.96,746574.77
W-089,10/16/2023,16 Oct 2023,2023-Q4-GW,Temperature,,19.12,19.12,degC,2022888.25,746583.34
W-017,10/16/2023,16 Oct 2023,2023-Q4-GW,Temperature,,22.10,22.1,degC,2023785.38,745055.22
W-018R,10/16/2023,16 Oct 2023,2023-Q4-GW,Temperature,,23.21,23.21,degC,2023939.25,745012.69
W-045,10/16/2023,16 Oct 2023,2023-Q4-GW,Temperature,,23.62,23.62,degC,2024296.1,745644.03
W-033,10/17/2023,17 Oct 2023,2023-Q4-GW,Temperature,,20.50,20.5,degC,2023548.66,745402.99
W-046,10/17/2023,17 Oct 2023,2023-Q4-GW,Temperature,,19.47,19.47,degC,2023494.46,745154.59
W-062,10/17/2023,17 Oct 2023,2023-Q4-GW,Temperature,,17.77,17.77,degC,2022726.08,745485.46
W-068,10/17/2023,17 Oct 2023,2023-Q4-GW,Temperature,,17.25,17.25,degC,2022496.22,745329.25
W-035,10/17/2023,17 Oct 2023,2023-Q4-GW,Temperature,,22.57,22.57,degC,2024227.93,745716.7
W-040,10/17/2023,17 Oct 2023,2023-Q4-GW,Temperature,,22.15,22.15,degC,2024112.48,745646.53
W-050,10/17/2023,17 Oct 2023,2023-Q4-GW,Temperature,,19.31,19.31,degC,2024107.4,745637.22
W-087,10/17/2023,17 Oct 2023,2023-Q4-GW,Temperature,,24.24,24.24,degC,2024385.81,745952.76
W-069,10/18/2023,18 Oct 2023,2023-Q4-GW,Temperature,,22.67,22.67,degC,2026064.29,745726.92
W-070,10/18/2023,18 Oct 2023,2023-Q4-GW,Temperature,,21.48,21.48,degC,2026062.87,745719.22
W-071,10/18/2023,18 Oct 2023,2023-Q4-GW,Temperature,,17.10,17.1,degC,2026052.33,745716.65
W-085,10/18/2023,18 Oct 2023,2023-Q4-GW,Temperature,,21.67,21.67,degC,2025107.68,745079.71
W-086,10/18/2023,18 Oct 2023,2023-Q4-GW,Temperature,,22.25,22.25,degC,2025100.8,745082.29
W-026,10/18/2023,18 Oct 2023,2023-Q4-GW,Temperature,,19.44,19.44,degC,2023417.69,744855.29
W-048,10/18/2023,18 Oct 2023,2023-Q4-GW,Temperature,,19.28,19.28,degC,2023290.44,744913.22
W-016,10/19/2023,19 Oct 2023,2023-Q4-GW,Temperature,,23.42,23.42,degC,2024060.26,744602.32
W-042,10/19/2023,19 Oct 2023,2023-Q4-GW,Temperature,,19.72,19.72,degC,2023203.32,745072.35
W-049,10/19/2023,19 Oct 2023,2023-Q4-GW,Temperature,,21.53,21.53,degC,2023192.63,745073.23
W-098,10/19/2023,19 Oct 2023,2023-Q4-GW,Temperature,,16.28,16.28,degC,2022894.54,745190.42
W-106,10/19/2023,19 Oct 2023,2023-Q4-GW,Temperature,,19.95,19.95,degC,2023371.32,744431.55
W-032,10/5/2023,05 Oct 2023,2023-Q4-GW,Temperature,,21.30,21.3,degC,2023919.81,744742.1
W-010,10/5/2023,05 Oct 2023,2023-Q4-GW,Temperature,,23.59,23.59,degC,2023659.9,744897.85
W-123,10/5/2023,05 Oct 2023,2023-Q4-GW,Temperature,,24.18,24.18,degC,2024283.69,744647.8
W-007A,10/5/2023,05 Oct 2023,2023-Q4-GW,Temperature,,22.04,22.04,degC,2023872.22,744907.43
W-058,10/6/2023,06 Oct 2023,2023-Q4-GW,Temperature,,27.32,27.32,degC,2024176.33,745254.09
W-079,10/6/2023,06 Oct 2023,2023-Q4-GW,Temperature,,26.90,26.9,degC,2024450.27,745200.4
W-080,10/6/2023,06 Oct 2023,2023-Q4-GW,Temperature,,26.25,26.25,degC,2024414.69,745024.39
W-029,10/6/2023,06 Oct 2023,2023-Q4-GW,Temperature,,24.43,24.43,degC,2024101.64,745182.77
W-057,10/6/2023,06 Oct 2023,2023-Q4-GW,Temperature,,27.01,27.01,degC,2024190.79,745307.43
W-093,10/6/2023,06 Oct 2023,2023-Q4-GW,Temperature,,23.33,23.33,degC,2024346.84,745162.26
W-073,10/9/2023,09 Oct 2023,2023-Q4-GW,Temperature,,25.57,25.57,degC,2024166.25,745339.31
W-077,10/9/2023,09 Oct 2023,2023-Q4-GW,Temperature,,27.11,27.11,degC,2024346.11,745158.93
W-081,10/9/2023,09 Oct 2023,2023-Q4-GW,Temperature,,22.73,22.73,degC,2024469.85,744938.6
W-083,10/9/2023,09 Oct 2023,2023-Q4-GW,Temperature,,21.83,21.83,degC,2024667.49,744975.06
W-072,10/9/2023,09 Oct 2023,2023-Q4-GW,Temperature,,25.16,25.16,degC,2024162.69,745450.25
W-078,10/9/2023,09 Oct 2023,2023-Q4-GW,Temperature,,25.27,25.27,degC,2024371.03,745117.75
W-082,10/9/2023,09 Oct 2023,2023-Q4-GW,Temperature,,24.14,24.14,degC,2024594.17,744895.93
W-084,10/9/2023,09 Oct 2023,2023-Q4-GW,Temperature,,24.57,24.57,degC,2024721.5,745177.25
W-102,10/10/2023,10 Oct 2023,2023-Q4-GW,Temperature,,22.67,22.67,degC,2024124.44,745090.12
W-030,10/10/2023,10 Oct 2023,2023-Q4-GW,Temperature,,25.52,25.52,degC,2024150.84,745095.16
W-022,10/10/2023,10 Oct 2023,2023-Q4-GW,Temperature,,24.20,24.2,degC,2024116.4,744960.92
W-006,10/10/2023,10 Oct 2023,2023-Q4-GW,Temperature,,25.03,25.03,degC,2024109.62,744963.29
W-076,10/10/2023,10 Oct 2023,2023-Q4-GW,Temperature,,27.33,27.33,degC,2024223.52,745181.19
W-059,10/10/2023,10 Oct 2023,2023-Q4-GW,Temperature,,27.70,27.7,degC,2024165.88,745219.37
W-028,10/10/2023,10 Oct 2023,2023-Q4-GW,Temperature,,25.17,25.17,degC,2024317.41,745121.78
W-038,10/10/2023,10 Oct 2023,2023-Q4-GW,Temperature,,25.22,25.22,degC,2024192.97,745250.31
W-100,10/11/2023,11 Oct 2023,2023-Q4-GW,Temperature,,23.39,23.39,degC,2023636.36,745126.22
W-119,10/11/2023,11 Oct 2023,2023-Q4-GW,Temperature,,20.32,20.32,degC,2023805.69,746515.76
W-120,10/11/2023,11 Oct 2023,2023-Q4-GW,Temperature,,21.13,21.13,degC,2024014.35,745967.14
W-121,10/11/2023,11 Oct 2023,2023-Q4-GW,Temperature,,21.37,21.37,degC,2024008.09,745966.73
W-043,10/11/2023,11 Oct 2023,2023-Q4-GW,Temperature,,22.07,22.07,degC,2023600.12,745904.31
W-118,10/11/2023,11 Oct 2023,2023-Q4-GW,Temperature,,19.08,19.08,degC,2023241.08,746437.24
W-099,10/11/2023,11 Oct 2023,2023-Q4-GW,Temperature,,22.54,22.54,degC,2023640.54,745123.51
W-039,10/12/2023,12 Oct 2023,2023-Q4-GW,Temperature,,20.15,20.15,degC,2023656.67,745587.41
W-063,10/12/2023,12 Oct 2023,2023-Q4-GW,Temperature,,18.96,18.96,degC,2023019.42,745098.13
W-065,10/12/2023,12 Oct 2023,2023-Q4-GW,Temperature,,19.32,19.32,degC,2024027.45,745693.7
W-066,10/12/2023,12 Oct 2023,2023-Q4-GW,Temperature,,20.24,20.24,degC,2024027.17,745687.82
W-052,10/3/2023,03 Oct 2023,2023-Q4-GW,Temperature,,27.04,27.04,degC,2024260.17,745542.36
W-053,10/3/2023,03 Oct 2023,2023-Q4-GW,Temperature,,25.70,25.7,degC,2024247.56,745496
W-051,10/3/2023,03 Oct 2023,2023-Q4-GW,Temperature,,27.74,27.74,degC,2024270.83,745583.86
W-054,10/3/2023,03 Oct 2023,2023-Q4-GW,Temperature,,26.13,26.13,degC,2024229.98,745442.55
W-113,10/4/2023,04 Oct 2023,2023-Q4-GW,Temperature,,23.57,23.57,degC,2024004.27,746811.2
W-114,10/4/2023,04 Oct 2023,2023-Q4-GW,Temperature,,22.51,22.51,degC,2024001.48,746806.04
W-115,10/4/2023,04 Oct 2023,2023-Q4-GW,Temperature,,21.34,21.34,degC,2023435.8,746784.3
W-116,10/4/2023,04 Oct 2023,2023-Q4-GW,Temperature,,21.11,21.11,degC,2023433.25,746778.95
W-117,10/4/2023,04 Oct 2023,2023-Q4-GW,Temperature,,20.87,20.87,degC,2023237.7,746432.66
W-060,10/4/2023,04 Oct 2023,2023-Q4-GW,Temperature,,19.90,19.9,degC,2023286.81,745835.58
W-061,10/4/2023,04 Oct 2023,2023-Q4-GW,Temperature,,20.44,20.44,degC,2023288.26,745829.26
W-011,10/5/2023,05 Oct 2023,2023-Q4-GW,Temperature,,24.16,24.16,degC,2023914.56,744743.05
W-013R,10/5/2023,05 Oct 2023,2023-Q4-GW,Temperature,,26.18,26.18,degC,2024279.25,744648.71
W-007A,10/5/2023,05 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.22,0.22,mg/L,2023872.22,744907.43
W-058,10/6/2023,06 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.19,0.19,mg/L,2024176.33,745254.09
W-079,10/6/2023,06 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,4.76,4.76,mg/L,2024450.27,745200.4
W-080,10/6/2023,06 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,3.01,3.01,mg/L,2024414.69,745024.39
W-029,10/6/2023,06 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.25,0.25,mg/L,2024101.64,745182.77
W-057,10/6/2023,06 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.42,0.42,mg/L,2024190.79,745307.43
W-093,10/6/2023,06 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.17,1.17,mg/L,2024346.84,745162.26
W-073,10/9/2023,09 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.80,0.8,mg/L,2024166.25,745339.31
W-077,10/9/2023,09 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.24,0.24,mg/L,2024346.11,745158.93
W-081,10/9/2023,09 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.91,0.91,mg/L,2024469.85,744938.6
W-083,10/9/2023,09 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.10,1.1,mg/L,2024667.49,744975.06
W-072,10/9/2023,09 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,2.77,2.77,mg/L,2024162.69,745450.25
W-078,10/9/2023,09 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.69,1.69,mg/L,2024371.03,745117.75
W-082,10/9/2023,09 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.56,0.56,mg/L,2024594.17,744895.93
W-084,10/9/2023,09 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.20,0.2,mg/L,2024721.5,745177.25
W-102,10/10/2023,10 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.17,0.17,mg/L,2024124.44,745090.12
W-030,10/10/2023,10 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.25,0.25,mg/L,2024150.84,745095.16
W-022,10/10/2023,10 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.25,0.25,mg/L,2024116.4,744960.92
W-006,10/10/2023,10 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.19,0.19,mg/L,2024109.62,744963.29
W-076,10/10/2023,10 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,3.69,3.69,mg/L,2024223.52,745181.19
W-059,10/10/2023,10 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.27,0.27,mg/L,2024165.88,745219.37
W-028,10/10/2023,10 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,2.64,2.64,mg/L,2024317.41,745121.78
W-038,10/10/2023,10 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,2.96,2.96,mg/L,2024192.97,745250.31
W-100,10/11/2023,11 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.80,0.8,mg/L,2023636.36,745126.22
W-119,10/11/2023,11 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.24,0.24,mg/L,2023805.69,746515.76
W-120,10/11/2023,11 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.30,0.3,mg/L,2024014.35,745967.14
W-121,10/11/2023,11 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.22,0.22,mg/L,2024008.09,745966.73
W-043,10/11/2023,11 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,3.92,3.92,mg/L,2023600.12,745904.31
W-118,10/11/2023,11 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.97,1.97,mg/L,2023241.08,746437.24
W-099,10/11/2023,11 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.40,0.4,mg/L,2023640.54,745123.51
W-039,10/12/2023,12 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.13,1.13,mg/L,2023656.67,745587.41
W-063,10/12/2023,12 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.60,0.6,mg/L,2023019.42,745098.13
W-065,10/12/2023,12 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.28,0.28,mg/L,2024027.45,745693.7
W-066,10/12/2023,12 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.10,1.1,mg/L,2024027.17,745687.82
W-052,10/3/2023,03 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.81,0.81,mg/L,2024260.17,745542.36
W-053,10/3/2023,03 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.17,0.17,mg/L,2024247.56,745496
W-051,10/3/2023,03 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.18,0.18,mg/L,2024270.83,745583.86
W-054,10/3/2023,03 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,2.50,2.5,mg/L,2024229.98,745442.55
W-113,10/4/2023,04 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.85,0.85,mg/L,2024004.27,746811.2
W-114,10/4/2023,04 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,2.14,2.14,mg/L,2024001.48,746806.04
W-115,10/4/2023,04 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,4.01,4.01,mg/L,2023435.8,746784.3
W-116,10/4/2023,04 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,7.07,7.07,mg/L,2023433.25,746778.95
W-117,10/4/2023,04 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,3.67,3.67,mg/L,2023237.7,746432.66
W-060,10/4/2023,04 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.27,0.27,mg/L,2023286.81,745835.58
W-061,10/4/2023,04 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,3.92,3.92,mg/L,2023288.26,745829.26
W-011,10/5/2023,05 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.53,0.53,mg/L,2023914.56,744743.05
W-013R,10/5/2023,05 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.23,0.23,mg/L,2024279.25,744648.71
W-015,10/19/2023,19 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.42,0.42,mg/L,2023716.79,744663.42
W-047,10/19/2023,19 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.39,0.39,mg/L,2023515.87,744633.77
W-064,10/19/2023,19 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.25,0.25,mg/L,2023511.33,744643.8
W-105,10/20/2023,20 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.18,0.18,mg/L,2024138,743843.47
W-125,10/20/2023,20 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.16,0.16,mg/L,2024142.28,743837.31
W-027,10/20/2023,20 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.21,0.21,mg/L,2023708.23,744383.9
W-092,10/20/2023,20 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.22,0.22,mg/L,2023714.92,744382.47
W-103,10/23/2023,23 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.68,1.68,mg/L,2024483.13,744466.69
W-014,10/23/2023,23 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.23,0.23,mg/L,2024478.65,744603.2
W-023R,10/23/2023,23 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,3.96,3.96,mg/L,2024851.26,744674.74
W-067,10/23/2023,23 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.31,0.31,mg/L,2024485.79,744459.59
W-126,10/23/2023,23 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.28,0.28,mg/L,2024650.41,743747.34
W-024,10/23/2023,23 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.19,0.19,mg/L,2027344.76,746742.56
W-096,10/23/2023,23 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.15,0.15,mg/L,2024643.81,743746.78
W-097,10/23/2023,23 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.18,0.18,mg/L,2024547.76,744244.05
W-108,10/24/2023,24 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.20,0.2,mg/L,2023295.23,743611.35
W-109,10/24/2023,24 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.22,0.22,mg/L,2022981.06,743731.82
W-020,10/24/2023,24 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.20,0.2,mg/L,2022975.38,743739.63
W-025,10/24/2023,24 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.25,0.25,mg/L,2022728.99,742114.33
W-104,10/24/2023,24 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.27,0.27,mg/L,2024875.51,744154.72
W-110,10/24/2023,24 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.19,0.19,mg/L,2022508.26,744051.95
W-124,10/24/2023,24 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.14,0.14,mg/L,2024882.9,744153.42
W-003A,10/24/2023,24 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.17,0.17,mg/L,2023926.29,744340.23
W-004R,10/24/2023,24 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.55,0.55,mg/L,2023932.04,744339.08
W-107,10/25/2023,25 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.15,0.15,mg/L,2023252.18,744034.11
W-111,10/25/2023,25 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.14,0.14,mg/L,2022564.93,744378.27
W-112,10/25/2023,25 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.20,0.2,mg/L,2022027.51,744101.62
W-094,10/25/2023,25 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.18,0.18,mg/L,2021983.56,744728.03
W-095,10/25/2023,25 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.19,0.19,mg/L,2022553.46,744375.66
W-122,10/26/2023,26 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.20,0.2,mg/L,2024559.81,746087.76
W-036,10/26/2023,26 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.02,1.02,mg/L,2024573.17,746084.83
W-055,10/12/2023,12 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,4.31,4.31,mg/L,2024214,745397.65
W-056,10/12/2023,12 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,3.81,3.81,mg/L,2024203.75,745351.31
W-074,10/12/2023,12 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.77,1.77,mg/L,2024067.17,745325.13
W-090,10/13/2023,13 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,4.54,4.54,mg/L,2022011.55,745981.12
W-091,10/13/2023,13 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,4.86,4.86,mg/L,2022016.77,745976.36
W-002R,10/13/2023,13 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.83,0.83,mg/L,2023458.22,745325.15
W-037,10/13/2023,13 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,4.84,4.84,mg/L,2024230.73,745407.39
W-075,10/13/2023,13 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.18,0.18,mg/L,2024064.76,745317.23
W-001R,10/13/2023,13 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,4.10,4.1,mg/L,2024255.52,745689.84
W-019B,10/16/2023,16 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,3.43,3.43,mg/L,2022552.95,746172.68
W-041R,10/16/2023,16 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,3.73,3.73,mg/L,2023252.59,745372.89
W-044,10/16/2023,16 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,3.38,3.38,mg/L,2022950.11,745579.89
W-088,10/16/2023,16 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,6.30,6.3,mg/L,2022883.96,746574.77
W-089,10/16/2023,16 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,5.83,5.83,mg/L,2022888.25,746583.34
W-017,10/16/2023,16 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.40,0.4,mg/L,2023785.38,745055.22
W-018R,10/16/2023,16 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.48,0.48,mg/L,2023939.25,745012.69
W-045,10/16/2023,16 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.25,0.25,mg/L,2024296.1,745644.03
W-033,10/17/2023,17 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.35,0.35,mg/L,2023548.66,745402.99
W-046,10/17/2023,17 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.36,0.36,mg/L,2023494.46,745154.59
W-062,10/17/2023,17 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,2.91,2.91,mg/L,2022726.08,745485.46
W-068,10/17/2023,17 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,4.97,4.97,mg/L,2022496.22,745329.25
W-035,10/17/2023,17 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,4.36,4.36,mg/L,2024227.93,745716.7
W-040,10/17/2023,17 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.45,0.45,mg/L,2024112.48,745646.53
W-050,10/17/2023,17 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.27,0.27,mg/L,2024107.4,745637.22
W-087,10/17/2023,17 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.20,0.2,mg/L,2024385.81,745952.76
W-069,10/18/2023,18 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.23,0.23,mg/L,2026064.29,745726.92
W-070,10/18/2023,18 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,5.68,5.68,mg/L,2026062.87,745719.22
W-071,10/18/2023,18 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.48,0.48,mg/L,2026052.33,745716.65
W-085,10/18/2023,18 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.30,0.3,mg/L,2025107.68,745079.71
W-086,10/18/2023,18 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.38,0.38,mg/L,2025100.8,745082.29
W-026,10/18/2023,18 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.57,0.57,mg/L,2023417.69,744855.29
W-048,10/18/2023,18 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.46,1.46,mg/L,2023290.44,744913.22
W-016,10/19/2023,19 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.22,0.22,mg/L,2024060.26,744602.32
W-042,10/19/2023,19 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.42,1.42,mg/L,2023203.32,745072.35
W-049,10/19/2023,19 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,1.15,1.15,mg/L,2023192.63,745073.23
W-098,10/19/2023,19 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.81,0.81,mg/L,2022894.54,745190.42
W-106,10/19/2023,19 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.45,0.45,mg/L,2023371.32,744431.55
W-032,10/5/2023,05 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.45,0.45,mg/L,2023919.81,744742.1
W-010,10/5/2023,05 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.21,0.21,mg/L,2023659.9,744897.85
W-123,10/5/2023,05 Oct 2023,2023-Q4-GW,Dissolved Oxygen,,0.41,0.41,mg/L,2024283.69,744647.8
W-015,10/19/2023,19 Oct 2023,2023-Q4-GW,Turbidity,,106.33,106.33,NTU,2023716.79,744663.42
W-047,10/19/2023,19 Oct 2023,2023-Q4-GW,Turbidity,,1.47,1.47,NTU,2023515.87,744633.77
W-064,10/19/2023,19 Oct 2023,2023-Q4-GW,Turbidity,,0.32,0.32,NTU,2023511.33,744643.8
W-105,10/20/2023,20 Oct 2023,2023-Q4-GW,Turbidity,,3.82,3.82,NTU,2024138,743843.47
W-125,10/20/2023,20 Oct 2023,2023-Q4-GW,Turbidity,,35.72,35.72,NTU,2024142.28,743837.31
W-027,10/20/2023,20 Oct 2023,2023-Q4-GW,Turbidity,,0.90,0.9,NTU,2023708.23,744383.9
W-092,10/20/2023,20 Oct 2023,2023-Q4-GW,Turbidity,,22.27,22.27,NTU,2023714.92,744382.47
W-103,10/23/2023,23 Oct 2023,2023-Q4-GW,Turbidity,,0,0,NTU,2024483.13,744466.69
W-014,10/23/2023,23 Oct 2023,2023-Q4-GW,Turbidity,,14.12,14.12,NTU,2024478.65,744603.2
W-023R,10/23/2023,23 Oct 2023,2023-Q4-GW,Turbidity,,0,0,NTU,2024851.26,744674.74
W-067,10/23/2023,23 Oct 2023,2023-Q4-GW,Turbidity,,0,0,NTU,2024485.79,744459.59
W-126,10/23/2023,23 Oct 2023,2023-Q4-GW,Turbidity,,65.81,65.81,NTU,2024650.41,743747.34
W-024,10/23/2023,23 Oct 2023,2023-Q4-GW,Turbidity,,2.81,2.81,NTU,2027344.76,746742.56
W-096,10/23/2023,23 Oct 2023,2023-Q4-GW,Turbidity,,65.40,65.4,NTU,2024643.81,743746.78
W-097,10/23/2023,23 Oct 2023,2023-Q4-GW,Turbidity,,2.94,2.94,NTU,2024547.76,744244.05
W-108,10/24/2023,24 Oct 2023,2023-Q4-GW,Turbidity,,0,0,NTU,2023295.23,743611.35
W-109,10/24/2023,24 Oct 2023,2023-Q4-GW,Turbidity,,2.12,2.12,NTU,2022981.06,743731.82
W-020,10/24/2023,24 Oct 2023,2023-Q4-GW,Turbidity,,0,0,NTU,2022975.38,743739.63
W-025,10/24/2023,24 Oct 2023,2023-Q4-GW,Turbidity,,1.40,1.4,NTU,2022728.99,742114.33
W-104,10/24/2023,24 Oct 2023,2023-Q4-GW,Turbidity,,2.99,2.99,NTU,2024875.51,744154.72
W-110,10/24/2023,24 Oct 2023,2023-Q4-GW,Turbidity,,38.87,38.87,NTU,2022508.26,744051.95
W-124,10/24/2023,24 Oct 2023,2023-Q4-GW,Turbidity,,46.35,46.35,NTU,2024882.9,744153.42
W-003A,10/24/2023,24 Oct 2023,2023-Q4-GW,Turbidity,,0.63,0.63,NTU,2023926.29,744340.23
